session_duration,login_time_pattern,avg_tx_amount,geo_distance_delta,user_id,tx_id,timestamp,tx_amount,currency,tx_type,merchant_id,tx_location,device_id,ip_address,is_vpn,avg_tx_amount_user,std_tx_amount_user,avg_tx_hour_user,device_change_freq,location_change_freq,txs_last_24h,txs_last_7d,has_recent_password_reset,is_new_device,tx_hour,risk_flag_manual,anomaly_score_baseline,country_mismatch,is_weekend,ip_risk_score
132,05:25,467.6424029451828,0.6409421786730354,user_28,1394,2023-02-07 13:10:02,309.120474919957,USD,transfer,merchant_58,loc_28,dev_10,192.168.1.65,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,17,0,0,13,0,0.05400556419320255,0,0,0.0014580182680746679
99,03:56,467.6424029451828,11.357641047887029,user_28,1395,2023-03-01 12:55:28,453.80970722725607,USD,withdrawal,merchant_60,loc_20,dev_20,192.168.1.122,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,8,0,0,12,0,0.01890707024842049,0,0,0.0014580182680746679
163,12:43,467.6424029451828,0.0,user_28,1396,2023-03-08 10:26:14,474.6508142530009,USD,transfer,merchant_23,loc_43,dev_3,192.168.1.113,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,3,0,0,10,0,0.12638674387613386,0,0,0.0014580182680746679
166,05:07,467.6424029451828,4.286105000647938,user_28,1397,2023-09-14 12:57:43,451.88356278948373,EUR,purchase,merchant_4,loc_40,dev_15,192.168.1.124,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,6,0,0,12,0,0.07303944011185648,0,0,0.0014580182680746679
160,14:49,467.6424029451828,15.388670521553005,user_28,1398,2023-06-25 17:11:31,494.8080798388801,EUR,withdrawal,merchant_17,loc_32,dev_17,192.168.1.178,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,16,0,0,17,0,0.1941797702512068,0,1,0.0014580182680746679
254,12:37,467.6424029451828,14.145393348531215,user_28,1399,2023-09-28 00:15:21,553.8027606919915,USD,purchase,merchant_27,loc_16,dev_17,192.168.1.77,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,0,16,0,0,0,0,0.07677378818185732,0,0,0.0014580182680746679
179,12:02,467.6424029451828,20.65900049727089,user_28,1400,2023-01-03 06:27:04,404.1063051384573,PLN,withdrawal,merchant_79,loc_7,dev_6,192.168.1.214,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,2,0,0,6,0,0.0391861281160097,0,0,0.0014580182680746679
95,01:33,467.6424029451828,8.985073912218155,user_28,1401,2023-01-10 22:35:06,320.23289193429315,EUR,transfer,merchant_92,loc_24,dev_6,192.168.1.75,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,2,0,0,22,0,0.06850991950661192,0,0,0.0014580182680746679
26,21:02,467.6424029451828,7.312153695033466,user_28,1402,2023-07-05 03:11:36,528.5746741061325,USD,purchase,merchant_66,loc_3,dev_7,192.168.1.248,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,7,7,0,0,3,0,0.028481446197694972,0,0,0.0014580182680746679
195,16:25,467.6424029451828,4.406126206873489,user_28,1403,2023-10-29 02:09:34,498.4070590555936,USD,withdrawal,merchant_38,loc_4,dev_2,192.168.1.136,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,7,6,0,0,2,0,0.13191377766908427,0,1,0.0014580182680746679
189,08:09,467.6424029451828,0.0,user_28,1404,2023-04-30 02:01:57,463.69003546108945,USD,purchase,merchant_2,loc_22,dev_17,192.168.1.211,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,5,1,0,0,2,0,0.17424652698111398,0,1,0.0014580182680746679
182,22:09,467.6424029451828,14.184643159216915,user_28,1405,2023-10-22 17:52:43,540.2382915866089,PLN,purchase,merchant_25,loc_32,dev_15,192.168.1.81,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,7,0,0,17,0,0.10672303131453012,0,1,0.0014580182680746679
25,20:29,467.6424029451828,7.22155756130709,user_28,1406,2023-03-13 09:16:03,266.4513114030641,EUR,transfer,merchant_9,loc_1,dev_11,192.168.1.102,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,11,0,0,9,0,0.09493080614810068,0,0,0.0014580182680746679
78,21:36,467.6424029451828,6.468254609554043,user_28,1407,2023-12-21 23:25:01,437.6576338598573,PLN,withdrawal,merchant_20,loc_40,dev_8,192.168.1.56,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,1,0,0,23,0,0.15905061267946174,0,0,0.0014580182680746679
153,14:56,467.6424029451828,3.839033091409231,user_28,1408,2023-08-13 15:34:22,517.3561253316893,PLN,purchase,merchant_91,loc_45,dev_14,192.168.1.177,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,1,0,0,15,0,0.10896067094119695,0,1,0.0014580182680746679
148,04:57,467.6424029451828,0.0,user_28,1409,2023-08-03 16:26:44,433.2842347542825,EUR,transfer,merchant_75,loc_19,dev_5,192.168.1.187,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,9,0,0,16,0,0.04605155459994053,0,0,0.0014580182680746679
47,20:51,467.6424029451828,1.9029557908353567,user_28,1410,2023-05-19 08:45:11,427.442570643625,USD,withdrawal,merchant_59,loc_15,dev_17,192.168.1.117,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,0,15,0,0,8,0,0.16519740393735982,0,0,0.0014580182680746679
144,05:53,467.6424029451828,9.259469073439632,user_28,1411,2023-08-03 14:22:22,604.5695612692506,PLN,transfer,merchant_2,loc_48,dev_17,192.168.1.10,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,1,0,0,14,0,0.00978132096588893,0,0,0.0014580182680746679
103,07:51,467.6424029451828,0.0,user_28,1412,2023-09-20 23:34:35,405.12188619234274,USD,purchase,merchant_30,loc_7,dev_12,192.168.1.145,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,17,0,0,23,0,0.09305584138336882,0,0,0.0014580182680746679
153,06:24,467.6424029451828,16.199946760777472,user_28,1413,2023-12-28 04:07:33,491.05876525731935,EUR,withdrawal,merchant_78,loc_18,dev_18,192.168.1.15,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,0,0,0,4,0,0.17370384132394007,0,0,0.0014580182680746679
207,14:52,467.6424029451828,18.376075958369732,user_28,1414,2023-06-21 03:37:21,333.7790973122455,EUR,transfer,merchant_96,loc_15,dev_8,192.168.1.189,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,17,0,0,3,0,0.11917546469944991,0,0,0.0014580182680746679
65,12:42,467.6424029451828,0.0,user_28,1415,2023-05-05 08:06:38,385.1006827059697,PLN,purchase,merchant_54,loc_49,dev_4,192.168.1.54,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,18,0,0,8,0,0.1307927843190818,0,0,0.0014580182680746679
95,22:53,467.6424029451828,10.970571233628252,user_28,1416,2023-04-07 06:02:49,620.870719232327,USD,transfer,merchant_23,loc_3,dev_11,192.168.1.104,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,6,0,0,6,0,0.08621481564804193,0,0,0.0014580182680746679
45,10:32,467.6424029451828,12.703857552625502,user_28,1417,2023-09-25 03:34:33,452.87471979077657,USD,purchase,merchant_75,loc_3,dev_10,192.168.1.40,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,-1,10,0,0,3,0,0.18777216341704478,0,0,0.0014580182680746679
85,15:08,467.6424029451828,29.134509167541587,user_28,1418,2023-09-19 05:46:51,503.3536711549044,EUR,withdrawal,merchant_98,loc_49,dev_14,192.168.1.220,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,0,0,0,0,5,0,0.1772974221436816,0,0,0.0014580182680746679
28,01:42,467.6424029451828,0.06450241947077551,user_28,1419,2023-09-10 10:04:40,650.5138366043544,PLN,transfer,merchant_14,loc_11,dev_15,192.168.1.177,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,7,0,0,10,0,0.17126767986765778,0,1,0.0014580182680746679
88,14:48,467.6424029451828,25.236032407676632,user_28,1420,2023-03-18 22:26:26,327.87463424226394,PLN,withdrawal,merchant_89,loc_40,dev_18,192.168.1.186,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,13,0,0,22,0,0.053695973646165365,0,1,0.0014580182680746679
23,04:34,467.6424029451828,16.62644018343348,user_28,1421,2023-12-20 18:43:47,497.5485154932962,PLN,purchase,merchant_80,loc_22,dev_16,192.168.1.75,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,11,0,0,18,0,0.0671368760376897,0,0,0.0014580182680746679
73,14:50,467.6424029451828,10.388766771117604,user_28,1422,2023-05-18 05:55:31,487.6212583981824,PLN,withdrawal,merchant_6,loc_35,dev_16,192.168.1.145,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,0,12,0,0,5,0,0.12209015762279118,0,0,0.0014580182680746679
10,18:23,467.6424029451828,0.6955763668343051,user_28,1423,2023-12-02 12:09:29,464.12467611454576,USD,transfer,merchant_15,loc_38,dev_6,192.168.1.161,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,15,0,0,12,0,0.11636695843907088,0,1,0.0014580182680746679
102,21:02,467.6424029451828,16.214826572501806,user_28,1424,2023-12-26 23:10:56,262.7160351617831,EUR,transfer,merchant_17,loc_37,dev_15,192.168.1.131,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,8,0,0,23,0,0.15856747433001214,0,0,0.0014580182680746679
35,03:51,467.6424029451828,27.922242941730573,user_28,1425,2023-10-07 01:43:08,449.73880418487795,EUR,transfer,merchant_43,loc_22,dev_13,192.168.1.246,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,5,-5,0,0,1,0,0.16477575333657812,0,1,0.0014580182680746679
250,00:34,467.6424029451828,0.12946025988733822,user_28,1426,2023-07-06 04:27:57,375.3492280239607,EUR,transfer,merchant_50,loc_11,dev_7,192.168.1.249,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,7,0,0,4,0,0.09756232498535607,0,0,0.0014580182680746679
146,13:43,467.6424029451828,18.37250970886111,user_28,1427,2023-03-09 15:35:52,579.889865092392,PLN,purchase,merchant_28,loc_8,dev_9,192.168.1.81,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,8,0,0,15,0,0.14138531994395373,0,0,0.0014580182680746679
110,07:19,467.6424029451828,0.0,user_28,1428,2023-01-10 10:44:31,452.74570456945474,EUR,purchase,merchant_20,loc_29,dev_1,192.168.1.148,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,11,0,0,10,0,0.173488149335756,0,0,0.0014580182680746679
172,00:39,467.6424029451828,20.74148740204255,user_28,1429,2023-12-02 09:16:39,622.9467265820952,PLN,purchase,merchant_43,loc_36,dev_2,192.168.1.4,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,9,0,0,9,0,0.14311573287350118,0,1,0.0014580182680746679
196,07:15,467.6424029451828,2.8043230566160933,user_28,1430,2023-08-04 19:17:48,325.73823544743345,USD,withdrawal,merchant_10,loc_21,dev_12,192.168.1.190,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,3,0,0,19,0,0.09672370128525434,0,0,0.0014580182680746679
142,18:13,467.6424029451828,0.0,user_28,1431,2023-07-28 06:49:20,375.09434123158246,EUR,withdrawal,merchant_70,loc_7,dev_2,192.168.1.163,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,7,0,0,6,0,0.11404134074580546,0,0,0.0014580182680746679
146,08:15,467.6424029451828,0.0,user_28,1432,2023-06-11 22:32:38,320.2220921710312,EUR,purchase,merchant_80,loc_37,dev_1,192.168.1.77,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,-1,16,0,0,22,0,0.11224779305591406,0,1,0.0014580182680746679
135,11:05,467.6424029451828,0.0,user_28,1433,2023-01-02 08:46:26,532.19607262388,PLN,purchase,merchant_1,loc_24,dev_14,192.168.1.175,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,13,0,0,8,0,0.08014461810212357,0,0,0.0014580182680746679
82,02:00,467.6424029451828,4.747019608351872,user_28,1434,2023-03-08 14:39:58,388.9696700228411,PLN,transfer,merchant_17,loc_34,dev_17,192.168.1.145,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,2,0,0,14,0,0.07264019036634388,0,0,0.0014580182680746679
187,04:03,467.6424029451828,4.929955102830299,user_28,1435,2023-10-21 18:02:57,593.1109800417378,PLN,withdrawal,merchant_12,loc_22,dev_1,192.168.1.43,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,13,0,0,18,0,0.11344941804428298,0,1,0.0014580182680746679
144,00:04,467.6424029451828,3.1413773954638406,user_28,1436,2023-04-19 06:38:01,428.8707845574709,EUR,withdrawal,merchant_56,loc_15,dev_2,192.168.1.16,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,8,0,0,6,0,0.024811633579264636,0,0,0.0014580182680746679
177,01:54,467.6424029451828,1.2546144045744185,user_28,1437,2023-11-04 15:32:16,439.71050277852225,USD,transfer,merchant_71,loc_38,dev_12,192.168.1.233,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,4,9,0,0,15,0,0.07263728222979882,0,1,0.0014580182680746679
87,22:46,467.6424029451828,16.86216312228695,user_28,1438,2023-10-08 11:56:47,415.1934972839443,USD,purchase,merchant_2,loc_3,dev_5,192.168.1.227,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,17,0,0,11,0,0.12707365078628258,0,1,0.0014580182680746679
54,18:25,467.6424029451828,18.79183445599131,user_28,1439,2023-05-29 06:18:28,598.0509442477955,USD,withdrawal,merchant_38,loc_41,dev_19,192.168.1.234,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,4,0,0,6,0,0.14306404469320436,0,0,0.0014580182680746679
64,22:21,467.6424029451828,0.0,user_28,1440,2023-12-08 08:59:32,641.2988162947211,PLN,purchase,merchant_71,loc_18,dev_12,192.168.1.10,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,2,0,0,0,8,0,0.04648293645085329,0,0,0.0014580182680746679
230,10:48,467.6424029451828,0.0,user_28,1441,2023-12-03 08:59:22,479.0045904717008,PLN,transfer,merchant_29,loc_45,dev_12,192.168.1.66,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,3,12,0,0,8,0,0.06999401224879935,0,1,0.0014580182680746679
198,09:30,467.6424029451828,11.30055157604691,user_28,1442,2023-02-16 09:47:32,314.44934671770943,EUR,purchase,merchant_38,loc_18,dev_6,192.168.1.92,0,467.6424029451828,90.22073097648598,11,0.06342345516184406,0.16143438889862763,1,4,0,0,9,0,0.0137617862723181,0,0,0.0014580182680746679
171,00:09,253.56501749121233,18.060599389896577,user_29,1443,2023-06-05 19:30:28,173.98474203269848,EUR,purchase,merchant_65,loc_46,dev_6,192.168.1.225,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,10,0,0,19,0,0.19135719770770857,0,0,0.0767870561577164
46,05:55,253.56501749121233,10.338115651502253,user_29,1444,2023-02-21 03:35:52,237.86866608047922,EUR,transfer,merchant_82,loc_19,dev_4,192.168.1.201,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,13,0,0,3,0,0.097256483789426,0,0,0.0767870561577164
91,17:44,253.56501749121233,8.98238918289059,user_29,1445,2023-08-02 16:30:52,217.31057819554087,EUR,purchase,merchant_24,loc_6,dev_13,192.168.1.189,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,3,0,0,0,16,0,0.07335774493131662,0,0,0.0767870561577164
119,11:00,253.56501749121233,0.0,user_29,1446,2023-08-25 13:29:15,280.27680779751086,EUR,withdrawal,merchant_31,loc_6,dev_14,192.168.1.154,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,5,0,0,13,0,0.1181971211098583,0,0,0.0767870561577164
236,18:58,253.56501749121233,0.0,user_29,1447,2023-03-01 19:32:14,263.2108434758627,PLN,purchase,merchant_61,loc_18,dev_14,192.168.1.120,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,8,0,0,19,0,0.16610114312889637,0,0,0.0767870561577164
226,09:41,253.56501749121233,3.0263913419419675,user_29,1448,2023-05-07 18:05:09,262.1325719506337,PLN,withdrawal,merchant_21,loc_9,dev_1,192.168.1.213,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,-1,9,0,0,18,0,0.1902484869113503,0,1,0.0767870561577164
10,08:34,253.56501749121233,5.960412597473409,user_29,1449,2023-03-18 05:58:45,201.33324415142596,EUR,withdrawal,merchant_46,loc_39,dev_20,192.168.1.33,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,-2,14,0,0,5,0,0.19553566460125166,0,1,0.0767870561577164
124,01:21,253.56501749121233,3.727736378967737,user_29,1450,2023-07-04 22:09:04,173.07062476050555,PLN,purchase,merchant_36,loc_27,dev_17,192.168.1.144,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,5,1,0,0,22,0,0.020383973908617948,0,0,0.0767870561577164
96,17:12,253.56501749121233,13.755812453430906,user_29,1451,2023-04-17 03:48:04,256.75190553936255,USD,withdrawal,merchant_60,loc_9,dev_18,192.168.1.18,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,5,10,0,0,3,0,0.10909646945822658,0,0,0.0767870561577164
116,21:08,253.56501749121233,0.0,user_29,1452,2023-02-17 15:08:17,265.51652050640615,USD,withdrawal,merchant_12,loc_43,dev_19,192.168.1.117,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,3,0,0,15,0,0.015496488788119623,0,0,0.0767870561577164
137,11:18,253.56501749121233,0.0,user_29,1453,2023-07-30 20:42:54,246.0223325099508,USD,purchase,merchant_5,loc_25,dev_10,192.168.1.180,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,8,0,0,20,0,0.17637996718891125,0,1,0.0767870561577164
27,13:58,253.56501749121233,0.0,user_29,1454,2023-07-16 18:59:46,245.36815489296117,USD,withdrawal,merchant_96,loc_41,dev_10,192.168.1.253,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,6,0,0,18,0,0.18844746219972394,0,1,0.0767870561577164
157,05:24,253.56501749121233,13.191471295213523,user_29,1455,2023-01-08 06:08:06,279.2882958528393,PLN,withdrawal,merchant_17,loc_49,dev_3,192.168.1.145,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,3,9,0,0,6,0,0.10183244552696885,0,1,0.0767870561577164
10,09:05,253.56501749121233,20.177439850864168,user_29,1456,2023-04-08 12:22:07,162.59555353813272,PLN,purchase,merchant_80,loc_30,dev_5,192.168.1.117,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,6,0,0,12,0,0.12815469354552858,0,1,0.0767870561577164
124,21:21,253.56501749121233,16.22616986925494,user_29,1457,2023-03-14 18:53:46,312.8824338353941,USD,withdrawal,merchant_63,loc_42,dev_19,192.168.1.224,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,3,3,0,0,18,0,0.17110772680513348,0,0,0.0767870561577164
171,04:50,253.56501749121233,18.96339720794311,user_29,1458,2023-03-14 09:38:32,260.1816358980839,EUR,purchase,merchant_81,loc_8,dev_3,192.168.1.7,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,8,0,0,9,0,0.1433714038408961,0,0,0.0767870561577164
135,13:57,253.56501749121233,0.0,user_29,1459,2023-03-07 18:12:10,250.15398429109206,EUR,transfer,merchant_96,loc_47,dev_1,192.168.1.38,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,2,0,0,18,0,0.04428278480092199,0,0,0.0767870561577164
78,06:22,253.56501749121233,9.554557207415575,user_29,1460,2023-11-25 23:45:09,256.4364473088091,EUR,purchase,merchant_55,loc_23,dev_19,192.168.1.55,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,8,0,0,23,0,0.1748870210093967,0,1,0.0767870561577164
139,17:05,253.56501749121233,0.0,user_29,1461,2023-02-18 08:56:45,226.28003774388796,PLN,purchase,merchant_32,loc_21,dev_2,192.168.1.183,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,13,0,0,8,0,0.08051098315656052,0,1,0.0767870561577164
192,08:05,253.56501749121233,19.740072136913838,user_29,1462,2023-01-12 08:45:48,274.378036397951,PLN,withdrawal,merchant_23,loc_10,dev_11,192.168.1.149,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,11,0,0,8,0,0.12450438220863956,0,0,0.0767870561577164
87,16:22,253.56501749121233,0.0,user_29,1463,2023-05-10 09:00:04,229.15382511761268,USD,withdrawal,merchant_81,loc_40,dev_10,192.168.1.132,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,3,10,0,0,9,0,0.07656986861577422,0,0,0.0767870561577164
224,20:17,253.56501749121233,18.963974556596426,user_29,1464,2023-03-24 01:05:59,308.02321619760886,PLN,transfer,merchant_98,loc_6,dev_3,192.168.1.43,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,10,0,0,1,0,0.14301282398153675,0,0,0.0767870561577164
162,22:41,253.56501749121233,11.360223039260347,user_29,1465,2023-03-13 13:40:46,299.98018116335646,EUR,purchase,merchant_53,loc_23,dev_3,192.168.1.89,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,0,0,0,13,0,0.1426804180746789,0,0,0.0767870561577164
165,06:29,253.56501749121233,9.494941003292377,user_29,1466,2023-09-01 04:19:01,284.9232821609664,PLN,purchase,merchant_59,loc_16,dev_7,192.168.1.155,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,9,0,0,4,0,0.0013843037363123756,0,0,0.0767870561577164
155,15:46,253.56501749121233,0.8562179128933405,user_29,1467,2023-07-24 10:48:20,254.54149090542347,USD,withdrawal,merchant_35,loc_23,dev_6,192.168.1.168,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,1,0,0,10,0,0.18734244861754581,0,0,0.0767870561577164
75,21:34,253.56501749121233,4.2950072461595905,user_29,1468,2023-05-20 21:12:40,201.64056495381024,PLN,purchase,merchant_92,loc_28,dev_17,192.168.1.16,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,3,0,0,21,0,0.03429663453722478,0,1,0.0767870561577164
151,00:00,253.56501749121233,14.615371141911575,user_29,1469,2023-03-12 16:55:27,280.9445968348215,EUR,withdrawal,merchant_79,loc_47,dev_1,192.168.1.31,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,7,0,0,16,0,0.13940222932648008,0,1,0.0767870561577164
129,02:04,253.56501749121233,12.944582937532601,user_29,1470,2023-12-30 22:51:06,216.92569932767893,PLN,transfer,merchant_63,loc_29,dev_17,192.168.1.56,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,2,0,0,22,0,0.003498233595459377,0,1,0.0767870561577164
173,14:45,253.56501749121233,5.998622237583237,user_29,1471,2023-12-08 21:11:46,148.22038327444417,EUR,withdrawal,merchant_80,loc_8,dev_14,192.168.1.66,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,3,0,0,21,0,0.05709612328010925,0,0,0.0767870561577164
177,00:03,253.56501749121233,0.0,user_29,1472,2023-11-06 12:40:50,198.5034545446688,EUR,transfer,merchant_55,loc_9,dev_2,192.168.1.166,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,13,0,0,12,0,0.1389499759962209,0,0,0.0767870561577164
172,20:02,253.56501749121233,0.0,user_29,1473,2023-02-24 16:48:32,286.7633765706175,EUR,purchase,merchant_33,loc_1,dev_13,192.168.1.14,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,2,8,0,0,16,0,0.08563769233010653,0,0,0.0767870561577164
200,15:43,253.56501749121233,0.1096414023036889,user_29,1474,2023-10-22 03:50:52,221.0459420348609,USD,withdrawal,merchant_72,loc_47,dev_1,192.168.1.26,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,3,3,0,0,3,0,0.1734688460369965,0,1,0.0767870561577164
79,04:20,253.56501749121233,9.850204516018154,user_29,1475,2023-12-15 07:03:39,227.43087642695957,USD,withdrawal,merchant_37,loc_3,dev_5,192.168.1.251,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,9,0,0,7,0,0.17001493037789026,0,0,0.0767870561577164
10,15:05,253.56501749121233,9.105587154682219,user_29,1476,2023-06-04 17:08:01,269.9880819045378,USD,transfer,merchant_62,loc_49,dev_11,192.168.1.45,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,1,0,0,17,0,0.1744145156297281,0,1,0.0767870561577164
233,00:40,253.56501749121233,18.390328900160746,user_29,1477,2023-09-27 03:48:54,217.2806942578482,EUR,purchase,merchant_41,loc_11,dev_6,192.168.1.152,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,0,0,0,3,0,0.006426358704806213,0,0,0.0767870561577164
138,05:10,253.56501749121233,0.0,user_29,1478,2023-04-02 04:28:12,250.12422324835063,EUR,withdrawal,merchant_47,loc_17,dev_15,192.168.1.180,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,12,0,0,4,0,0.009866640241729008,0,1,0.0767870561577164
112,11:26,253.56501749121233,8.674358740459066,user_29,1479,2023-06-12 11:38:09,275.83491733337394,USD,purchase,merchant_70,loc_8,dev_3,192.168.1.105,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,-1,8,0,0,11,0,0.1649829473002421,0,0,0.0767870561577164
205,13:33,253.56501749121233,0.0,user_29,1480,2023-11-26 10:50:29,267.8398675030669,USD,transfer,merchant_19,loc_13,dev_8,192.168.1.38,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,8,0,0,10,0,0.12594486773455033,0,1,0.0767870561577164
36,11:34,253.56501749121233,1.6883144000039825,user_29,1481,2023-01-18 00:00:29,269.4942764081834,USD,purchase,merchant_100,loc_20,dev_6,192.168.1.164,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,1,3,0,0,0,0,0.07727246318823844,0,0,0.0767870561577164
87,03:39,253.56501749121233,0.0,user_29,1482,2023-05-29 06:08:43,239.61924410710503,PLN,purchase,merchant_55,loc_19,dev_19,192.168.1.125,0,253.56501749121233,46.64361527922181,15,0.05259898120419046,0.09562672487505819,0,4,0,0,6,0,0.002574444753929939,0,0,0.0767870561577164
